12.06.2025                                                                                                         Saída dinâmica de lista                                                                                                                1


	Projeto	Descrição Projeto	 Reserva	Municipio	Recebedor	Tipo movimento	Material	Descrição Material	Unidade	Qtd Necessária	Qtd Pendente	Centro	Depósito	Registro Final	Qtd atend empreiteira
	B-1203523-SUPR	IEM_CORRET_2025_4_41472	15187530	ITAPETINGA	3ST001	222	2314003	ISOLADOR PILAR PORC 8KN 15KV/110KV	CDA	        3,000	      3,000	0610	0659		               0,000
	B-1203523-SUPR	IEM_CORRET_2025_4_41472	15187530	ITAPETINGA	3ST001	222	2322005	ISOLADOR SUSP POLIMERICO 50KN 15kV	CDA	        6,000	      6,000	0610	0659		               0,000
	B-1203523-SUPR	IEM_CORRET_2025_4_41472	15187530	ITAPETINGA	3ST001	222	3340011	CRUZETA FIBRA RETA 90X90 2,4M REFORCADA	CDA	        2,000	      2,000	0610	0659		               0,000
	B-1203523-SUPR	IEM_CORRET_2025_4_41472	15187530	ITAPETINGA	3ST001	222	3410080	MAO FRANCESA PLANA ACO  710MM	CDA	        4,000	      4,000	0610	0659		               0,000
	B-1203523-SUPR	IEM_CORRET_2025_4_41472	15187530	ITAPETINGA	3ST001	222	3420090	MANILHA SAPATILHA ACO  5000DAN	CDA	        6,000	      6,000	0610	0659		               0,000
	B-1203523-SUPR	IEM_CORRET_2025_4_41472	15187530	ITAPETINGA	3ST001	222	3428086	PINO ISOL ACO 16,0MM 168,5X 28,5X 140MM	CDA	        3,000	      3,000	0610	0659		               0,000
	B-1203523-SUPR	IEM_CORRET_2025_4_41472	15187530	ITAPETINGA	3ST001	222	3430120	ALCA PREF DIST ALUM 4AWG 430MM	CDA	        6,000	      6,000	0610	0659		               0,000
	B-1203523-SUPR	IEM_CORRET_2025_4_41472	15187530	ITAPETINGA	3ST001	222	3480285	PARAFUSO CAB QUAD ACO  12X125	CDA	        4,000	      4,000	0610	0659		               0,000
	B-1203523-SUPR	IEM_CORRET_2025_4_41472	15187530	ITAPETINGA	3ST001	222	3480325	PARAFUSO CAB QUAD ACO  16X 400	CDA	        3,000	      3,000	0610	0659		               0,000
	B-1203523-SUPR	IEM_CORRET_2025_4_41472	15187530	ITAPETINGA	3ST001	222	3486040	OLHAL P/PARAF FOFO M16-5/8" 5000DAN	CDA	        6,000	      6,000	0610	0659		               0,000
	B-1195654-SUPR	IEM_CORRET_2025_3_19946	15187580	VITÓRIA DA CONQUISTA	3ST001	921	3300152	POSTE CONCRETO DT 11/400 44F	CDA	        2,000	      2,000	0610	0659		               0,000
	B-1195655-SUPR	IEM_CORRET_2025_3_2031	15187581	VITÓRIA DA CONQUISTA	3ST001	921	3300152	POSTE CONCRETO DT 11/400 44F	CDA	        1,000	      1,000	0610	0659		               0,000
	B-1208983-SUPR	MP JUNHO/25 UTD BARREIRAS(41) - SIRTEC	15187673	BARREIRAS	3ST400	921	3300153	POSTE CONCRETO DT 12/400 44F	CDA	        2,000	      2,000	0610	0693		               0,000
	B-1206854-SUPR	IEM_CORRET_2025_5_41815	15188099	LUIS EDUARDO MAGALHÃ	3ST300	221	2230076	CABO MLP ALUM XLPE 3X1X35/35MM2 N ISO.	M	      114,000	    114,000	0610	0691		               0,000
	B-1206608-SUPR	IEM JUN/25 UTD BRUMADO (41)	15188176	BRUMADO	3GE600	221	2402000	CARTUCHO AZUL     FERRAMENTA AMPACT	CDA	        6,000	      6,000	0610			               0,000
	B-1206608-SUPR	IEM JUN/25 UTD BRUMADO (41)	15188176	BRUMADO	3GE600	221	2418076	CONECTOR COMP ALUM 2/0-4/0/ 1,5- 10MM2	CDA	       12,000	     12,000	0610			               0,000
	B-1206701-SUPR	IEM JUN/25 UTD JEQUIE (41)	15193650	JEQUIÉ	3ST002	221	0210378	TRAFO 3F 45KVA 13,8KV 380/220V 5T MI	CDA	        1,000	      1,000	0610	0660		               0,000
	B-1206701-SUPR	IEM JUN/25 UTD JEQUIE (41)	15193650	JEQUIÉ	3ST002	221	0530010	CHAVE FUS DIST C   15KV 100A 7,1KA	CDA	        3,000	      3,000	0610	0660		               0,000
	B-1206701-SUPR	IEM JUN/25 UTD JEQUIE (41)	15193650	JEQUIÉ	3ST002	221	0536137	ELO FUSIVEL  15,0/36,2KV  1H PRATA (FP)	CDA	        3,000	      3,000	0610	0660		               0,000
	B-1206701-SUPR	IEM JUN/25 UTD JEQUIE (41)	15193650	JEQUIÉ	3ST002	221	2221000	FIO COBRE 750V  0,75	M	        7,000	      7,000	0610	0660		               0,000
	B-1206701-SUPR	IEM JUN/25 UTD JEQUIE (41)	15193650	JEQUIÉ	3ST002	221	2227021	CABO POT COBRE CONC 1 KV 2X6 MM2	M	      100,000	    100,000	0610	0660		               0,000
	B-1206701-SUPR	IEM JUN/25 UTD JEQUIE (41)	15193650	JEQUIÉ	3ST002	221	2230076	CABO MLP ALUM XLPE 3X1X35/35MM2 N ISO.	M	      124,000	     14,000	0610	0660		             110,000
	B-1206701-SUPR	IEM JUN/25 UTD JEQUIE (41)	15193650	JEQUIÉ	3ST002	221	2300000	ISOLADOR ROLDANA PORC  76,0MM  1350DAN.	CDA	        7,000	      6,000	0610	0660		               1,000
	B-1206701-SUPR	IEM JUN/25 UTD JEQUIE (41)	15193650	JEQUIÉ	3ST002	221	2314003	ISOLADOR PILAR PORC 8KN 15KV/110KV	CDA	        1,000	      1,000	0610	0660		               0,000
	B-1206701-SUPR	IEM JUN/25 UTD JEQUIE (41)	15193650	JEQUIÉ	3ST002	221	2401000	CONETOR CUNHA EST CINZA	CDA	       10,000	      2,000	0610	0660		               8,000
	B-1206701-SUPR	IEM JUN/25 UTD JEQUIE (41)	15193650	JEQUIÉ	3ST002	221	2401001	CONETOR CUNHA EST VD	CDA	        1,000	      1,000	0610	0660		               0,000
	B-1206701-SUPR	IEM JUN/25 UTD JEQUIE (41)	15193650	JEQUIÉ	3ST002	221	2401006	CONETOR CUNHA EST BR/VM	CDA	        6,000	      4,000	0610	0660		               2,000
	B-1206701-SUPR	IEM JUN/25 UTD JEQUIE (41)	15193650	JEQUIÉ	3ST002	221	2402002	CARTUCHO VERMELHO FERRAMENTA AMPACT	CDA	        3,000	      3,000	0610	0660		               0,000
	B-1206701-SUPR	IEM JUN/25 UTD JEQUIE (41)	15193650	JEQUIÉ	3ST002	221	2403000	CONETOR ESTRB AL   IMP     2AWG/ 35MM2	CDA	        3,000	      3,000	0610	0660		               0,000
	B-1206701-SUPR	IEM JUN/25 UTD JEQUIE (41)	15193650	JEQUIÉ	3ST002	221	2412001	CONETOR PERF  16,0- 95,0/  4,0- 35,0	CDA	       40,000	     20,000	0610	0660		              20,000
	B-1206701-SUPR	IEM JUN/25 UTD JEQUIE (41)	15193650	JEQUIÉ	3ST002	221	2412003	CONETOR PERF  10,0- 35,0/  1,5-  6,0	CDA	       40,000	     18,000	0610	0660		              22,000
	B-1206701-SUPR	IEM JUN/25 UTD JEQUIE (41)	15193650	JEQUIÉ	3ST002	221	2414034	CONETOR ATR  ACO 90º 35,0/HA 16,0MM	CDA	        3,000	      3,000	0610	0660		               0,000
	B-1206701-SUPR	IEM JUN/25 UTD JEQUIE (41)	15193650	JEQUIÉ	3ST002	221	2415000	GRAMPO LINHA VIVA BR   120/ 50	CDA	        3,000	      3,000	0610	0660		               0,000
	B-1206701-SUPR	IEM JUN/25 UTD JEQUIE (41)	15193650	JEQUIÉ	3ST002	221	3340011	CRUZETA FIBRA RETA 90X90 2,4M REFORCADA	CDA	        2,000	      2,000	0610	0660		               0,000
	B-1206701-SUPR	IEM JUN/25 UTD JEQUIE (41)	15193650	JEQUIÉ	3ST002	221	3410080	MAO FRANCESA PLANA ACO  710MM	CDA	        4,000	      4,000	0610	0660		               0,000
	B-1206701-SUPR	IEM JUN/25 UTD JEQUIE (41)	15193650	JEQUIÉ	3ST002	221	3417025	ARMACAO SECUN ACO CARB 1 ESTR.150X 110MM	CDA	        7,000	      6,000	0610	0660		               1,000
	B-1206701-SUPR	IEM JUN/25 UTD JEQUIE (41)	15193650	JEQUIÉ	3ST002	221	3428086	PINO ISOL ACO 16,0MM 168,5X 28,5X 140MM	CDA	        1,000	      1,000	0610	0660		               0,000
	B-1206701-SUPR	IEM JUN/25 UTD JEQUIE (41)	15193650	JEQUIÉ	3ST002	221	3430546	ALCA PREF RAM LIG 35MM N. ISOL	CDA	        5,000	      3,000	0610	0660		               2,000
	B-1206701-SUPR	IEM JUN/25 UTD JEQUIE (41)	15193650	JEQUIÉ	3ST002	221	3431760	LACO PREF ROLD 35 MM2 AS NI CAL	CDA	        6,000	      5,000	0610	0660		               1,000
	B-1206701-SUPR	IEM JUN/25 UTD JEQUIE (41)	15193650	JEQUIÉ	3ST002	221	3461100	ELETRODUTO PVC ROSQ     1/2"	CDA	        4,000	      4,000	0610	0660		               0,000
	B-1206701-SUPR	IEM JUN/25 UTD JEQUIE (41)	15193650	JEQUIÉ	3ST002	221	3470008	HASTE ATERRAM CIRC      13,0X 2400,0MM	CDA	        3,000	      3,000	0610	0660		               0,000
	B-1206701-SUPR	IEM JUN/25 UTD JEQUIE (41)	15193650	JEQUIÉ	3ST002	221	3480285	PARAFUSO CAB QUAD ACO  12X125	CDA	        4,000	      4,000	0610	0660		               0,000
	B-1206701-SUPR	IEM JUN/25 UTD JEQUIE (41)	15193650	JEQUIÉ	3ST002	221	3480310	PARAFUSO CAB QUAD ACO  16X 250	CDA	        1,000	      1,000	0610	0660		               0,000
	B-1206701-SUPR	IEM JUN/25 UTD JEQUIE (41)	15193650	JEQUIÉ	3ST002	221	3480315	PARAFUSO CAB QUAD. ACO  16X 300	CDA	        3,000	      2,000	0610	0660		               1,000
	B-1206701-SUPR	IEM JUN/25 UTD JEQUIE (41)	15193650	JEQUIÉ	3ST002	221	3480325	PARAFUSO CAB QUAD ACO  16X 400	CDA	        6,000	      6,000	0610	0660		               0,000
	B-1206701-SUPR	IEM JUN/25 UTD JEQUIE (41)	15193650	JEQUIÉ	3ST002	221	3490080	PORCA QUAD SAE1020 MG     M16	CDA	        4,000	      4,000	0610	0660		               0,000
	B-1206701-SUPR	IEM JUN/25 UTD JEQUIE (41)	15193650	JEQUIÉ	3ST002	221	3493315	ARRUELA LIS QUAD SAE1020 M18	CDA	       21,000	     20,000	0610	0660		               1,000
	B-1206701-SUPR	IEM JUN/25 UTD JEQUIE (41)	15193650	JEQUIÉ	3ST002	221	3493325	ARRUELA QUAD ACO  38 F14,00	CDA	        4,000	      4,000	0610	0660		               0,000
	B-1206626-SUPR	IEM JUN/25 UTD GUANAMBI (41)	15194290	GUANAMBI	3ST700	221	0533025	CARTUCHO PORTA FUS C 15KV 100A 7,1KA	CDA	        3,000	      3,000	0610	0692		               0,000
	B-1206701-SUPR	IEM JUN/25 UTD JEQUIE (41)	15194579	JEQUIÉ	3ST002	221	0536788	ELO FUSIVEL 15,0/36,2 KV 25K COBRE	CDA	        3,000	      3,000	0610	0660		               0,000
	B-1206629-SUPR	IEM JUN/25 UTD IBOTIRAMA (41)	15194754	IBOTIRAMA	3ST00C	221	0211190	TRAFO 1FF 10KVA 34,5KV 220V 3T MI	CDA	        1,000	      1,000	0610	0640		               0,000
	B-1206629-SUPR	IEM JUN/25 UTD IBOTIRAMA (41)	15194754	IBOTIRAMA	3ST00C	221	0536779	ELO FUSIVEL 15,0/36,2 KV 1H COBRE	CDA	        2,000	      2,000	0610	0640		               0,000
	B-1206629-SUPR	IEM JUN/25 UTD IBOTIRAMA (41)	15194942	IBOTIRAMA	3ST00C	221	0536779	ELO FUSIVEL 15,0/36,2 KV 1H COBRE	CDA	        2,000	      2,000	0610	0640		               0,000
	B-1206629-SUPR	IEM JUN/25 UTD IBOTIRAMA (41)	15195343	IBOTIRAMA	3ST00C	221	0211304	TRAFO 1FF 10KVA 34,5KV 220V 3T VG	CDA	        1,000	      1,000	0610	0640		               0,000
	B-1206629-SUPR	IEM JUN/25 UTD IBOTIRAMA (41)	15196395	IBOTIRAMA	3ST00C	221	0210447	TRAFO 3F 75KVA 13,8KV 220/127V 5T VG	CDA	        1,000	      1,000	0610	0640		               0,000
	B-1206629-SUPR	IEM JUN/25 UTD IBOTIRAMA (41)	15196395	IBOTIRAMA	3ST00C	221	0536783	ELO FUSIVEL 15,0/36,2 KV 5H COBRE.	CDA	        3,000	      3,000	0610	0640		               0,000
	B-1206626-SUPR	IEM JUN/25 UTD GUANAMBI (41)	15198319	GUANAMBI	3ST700	921	3300012	POSTE CONCRETO DT  9/400 29F	CDA	        1,000	      1,000	0610	0692		               0,000
	B-1206626-SUPR	IEM JUN/25 UTD GUANAMBI (41)	15198320	GUANAMBI	3ST700	221	2202040	CABO ALUM NU CAA 4AWG 1F SWAN.	KG	        4,500	      4,500	0610	0692		               0,000
	B-1206626-SUPR	IEM JUN/25 UTD GUANAMBI (41)	15198722	GUANAMBI	3ST700	221	3340011	CRUZETA FIBRA RETA 90X90 2,4M REFORCADA	CDA	        1,000	      1,000	0610	0692		               0,000
	B-1206626-SUPR	IEM JUN/25 UTD GUANAMBI (41)	15198722	GUANAMBI	3ST700	221	3410080	MAO FRANCESA PLANA ACO  710MM	CDA	        2,000	      2,000	0610	0692		               0,000
	B-1206595-SUPR	IEM JUN/25 UTD BARREIRAS (40)	15198912	BARREIRAS	3ST400	221	2227024	CABO POT ALUM CONC 1 KV 1X10 + 10 MM2..	M	       10,000	     10,000	0610	0693		               0,000
	B-1206595-SUPR	IEM JUN/25 UTD BARREIRAS (40)	15198912	BARREIRAS	3ST400	221	2300000	ISOLADOR ROLDANA PORC  76,0MM  1350DAN.	CDA	        3,000	      2,000	0610	0693		               1,000
	B-1206595-SUPR	IEM JUN/25 UTD BARREIRAS (40)	15198912	BARREIRAS	3ST400	221	2401001	CONETOR CUNHA EST VD	CDA	        4,000	      4,000	0610	0693		               0,000
	B-1206595-SUPR	IEM JUN/25 UTD BARREIRAS (40)	15198912	BARREIRAS	3ST400	221	2412001	CONETOR PERF  16,0- 95,0/  4,0- 35,0	CDA	        8,000	      7,000	0610	0693		               1,000
	B-1206595-SUPR	IEM JUN/25 UTD BARREIRAS (40)	15198912	BARREIRAS	3ST400	221	3430546	ALCA PREF RAM LIG 35MM N. ISOL	CDA	        2,000	      2,000	0610	0693		               0,000
	B-1206595-SUPR	IEM JUN/25 UTD BARREIRAS (40)	15198912	BARREIRAS	3ST400	221	3430558	ALCA PREF SERV CONC 1X10+1X10MM2	CDA	        4,000	      4,000	0610	0693		               0,000
	B-1206595-SUPR	IEM JUN/25 UTD BARREIRAS (40)	15198912	BARREIRAS	3ST400	221	3480305	PARAFUSO CAB QUAD ACO  16X 200	CDA	        2,000	      1,000	0610	0693		               1,000
	B-1206595-SUPR	IEM JUN/25 UTD BARREIRAS (40)	15198912	BARREIRAS	3ST400	221	3480310	PARAFUSO CAB QUAD ACO  16X 250	CDA	        2,000	      2,000	0610	0693		               0,000
	B-1206595-SUPR	IEM JUN/25 UTD BARREIRAS (40)	15198915	BARREIRAS	3ST400	922	7930005	SUCATA POSTE CONC DT	CDA	        1,000	      1,000	0610	0693		               0,000
	B-1206699-SUPR	IEM JUN/25 UTD JEQUIE (40)	15199711	JEQUIÉ	3ST002	221	2230076	CABO MLP ALUM XLPE 3X1X35/35MM2 N ISO.	M	      120,000	    120,000	0610	0660		               0,000
	B-1206699-SUPR	IEM JUN/25 UTD JEQUIE (40)	15199711	JEQUIÉ	3ST002	221	3417010	ARMACAO SEC AL  1 EST  C/HASTE	CDA	        2,000	      2,000	0610	0660		               0,000
	B-1206699-SUPR	IEM JUN/25 UTD JEQUIE (40)	15199711	JEQUIÉ	3ST002	221	3430520	ALCA PREF SERV AS AL 35 MM2 NI	CDA	        4,000	      4,000	0610	0660		               0,000
	B-1206699-SUPR	IEM JUN/25 UTD JEQUIE (40)	15199711	JEQUIÉ	3ST002	221	3480480	PARAFUSO CAB QUAD ACO  12X 250	CDA	        2,000	      2,000	0610	0660		               0,000
	B-1186224-SUPR	IEM_CORRET_2024_12_34726	15200199	VITÓRIA DA CONQUISTA	3ST001	221	0210431	TRAFO 1FF 25KVA 13,8KV 127V 5T MI	CDA	        1,000	      1,000	0610	0659		               0,000
	B-1206833-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (41)	15200348	VITÓRIA DA CONQUISTA	SI0005	221	0531000	CHAVE RELIGADORA FUS 1P 36,2KV 100A 2KA	CDA	        3,000	      3,000	0610	0659		               0,000
	B-1206833-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (41)	15200348	VITÓRIA DA CONQUISTA	SI0005	221	0536788	ELO FUSIVEL 15,0/36,2 KV 25K COBRE	CDA	        9,000	      6,000	0610	0659		               3,000
	B-1206833-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (41)	15200348	VITÓRIA DA CONQUISTA	SI0005	221	2200001	FIO ALUM NU H14/H24 21,15MM2	KG	        1,000	      1,000	0610	0659		               0,000
	B-1206833-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (41)	15200348	VITÓRIA DA CONQUISTA	SI0005	221	2223464	CABO COBRE XLPE 35MM2 1F PRETO.	M	        9,000	      5,000	0610	0659		               4,000
	B-1206833-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (41)	15200348	VITÓRIA DA CONQUISTA	SI0005	221	2314001	ISOLADOR PILAR PORCELANA 34KV 800DAN	CDA	        3,000	      3,000	0610	0659		               0,000
	B-1206833-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (41)	15200348	VITÓRIA DA CONQUISTA	SI0005	221	2322006	ISOLADOR SUSP POLIMERICO 50kN 35kV	CDA	        6,000	      6,000	0610	0659		               0,000
	B-1206833-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (41)	15200348	VITÓRIA DA CONQUISTA	SI0005	221	2401000	CONETOR CUNHA EST CINZA	CDA	        8,000	      8,000	0610	0659		               0,000
	B-1206833-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (41)	15200348	VITÓRIA DA CONQUISTA	SI0005	221	2401006	CONETOR CUNHA EST BR/VM	CDA	        8,000	      8,000	0610	0659		               0,000
	B-1206833-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (41)	15200348	VITÓRIA DA CONQUISTA	SI0005	221	3340011	CRUZETA FIBRA RETA 90X90 2,4M REFORCADA	CDA	        4,000	      4,000	0610	0659		               0,000
	B-1206833-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (41)	15200348	VITÓRIA DA CONQUISTA	SI0005	221	3410080	MAO FRANCESA PLANA ACO  710MM	CDA	        8,000	      8,000	0610	0659		               0,000
	B-1206833-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (41)	15200348	VITÓRIA DA CONQUISTA	SI0005	221	3420090	MANILHA SAPATILHA ACO  5000DAN	CDA	        6,000	      6,000	0610	0659		               0,000
	B-1206833-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (41)	15200348	VITÓRIA DA CONQUISTA	SI0005	221	3423030	GANCHO SUSP OLHAL   5000DAN	CDA	        6,000	      6,000	0610	0659		               0,000
	B-1206833-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (41)	15200348	VITÓRIA DA CONQUISTA	SI0005	221	3428086	PINO ISOL ACO 16,0MM 168,5X 28,5X 140MM	CDA	        3,000	      3,000	0610	0659		               0,000
	B-1206833-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (41)	15200348	VITÓRIA DA CONQUISTA	SI0005	221	3430120	ALCA PREF DIST ALUM 4AWG 430MM	CDA	        7,000	      7,000	0610	0659		               0,000
	B-1206833-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (41)	15200348	VITÓRIA DA CONQUISTA	SI0005	221	3480285	PARAFUSO CAB QUAD ACO  12X125	CDA	        8,000	      8,000	0610	0659		               0,000
	B-1206833-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (41)	15200348	VITÓRIA DA CONQUISTA	SI0005	221	3480305	PARAFUSO CAB QUAD ACO  16X 200	CDA	        2,000	      2,000	0610	0659		               0,000
	B-1206833-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (41)	15200348	VITÓRIA DA CONQUISTA	SI0005	221	3480310	PARAFUSO CAB QUAD ACO  16X 250	CDA	        6,000	      6,000	0610	0659		               0,000
	B-1206833-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (41)	15200348	VITÓRIA DA CONQUISTA	SI0005	221	3480320	PARAFUSO CAB QUAD ACO  16X 350	CDA	        3,000	      3,000	0610	0659		               0,000
	B-1206833-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (41)	15200348	VITÓRIA DA CONQUISTA	SI0005	221	3480325	PARAFUSO CAB QUAD ACO  16X 400	CDA	        3,000	      3,000	0610	0659		               0,000
	B-1206833-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (41)	15200348	VITÓRIA DA CONQUISTA	SI0005	221	3486040	OLHAL P/PARAF FOFO M16-5/8" 5000DAN	CDA	        6,000	      6,000	0610	0659		               0,000
	B-1206833-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (41)	15200348	VITÓRIA DA CONQUISTA	SI0005	221	3490080	PORCA QUAD SAE1020 MG     M16	CDA	       12,000	     12,000	0610	0659		               0,000
	B-1206833-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (41)	15200348	VITÓRIA DA CONQUISTA	SI0005	221	3493315	ARRUELA LIS QUAD SAE1020 M18	CDA	       20,000	     20,000	0610	0659		               0,000
	B-1206833-SUPR	IEM JUN/25 UTD VITÓRIA DA CONQUISTA (41)	15200348	VITÓRIA DA CONQUISTA	SI0005	221	3493325	ARRUELA QUAD ACO  38 F14,00	CDA	        8,000	      8,000	0610	0659		               0,000
	B-1183590-SUPR	IEM_CORRET_2024_11_50969	15200412	ITAPETINGA	3ST001	922	3300082	POSTE CONCRETO DT 12/600 44F	CDA	        1,000	      1,000	0610	0659		               0,000
	B-1206699-SUPR	IEM JUN/25 UTD JEQUIE (40)	15200919	JEQUIÉ	3ST002	221	3417025	ARMACAO SECUN ACO CARB 1 ESTR.150X 110MM	CDA	        1,000	      1,000	0610	0660		               0,000
	B-1186224-SUPR	IEM_CORRET_2024_12_34726	15201173	VITÓRIA DA CONQUISTA	3ST001	221	0210431	TRAFO 1FF 25KVA 13,8KV 127V 5T MI	CDA	        1,000	      1,000	0610	0659		               0,000
	B-1206727-SUPR	IEM JUN/25 UTD L. EDUARDO MAGALHAES (41)	15201180	LUIS EDUARDO MAGALHÃ	3ST400	221	0211148	TRAFO 3F 75KVA 34,5KV 380/220V 3 TAPS	CDA	        1,000	      1,000	0610	0693		               0,000
	B-1206727-SUPR	IEM JUN/25 UTD L. EDUARDO MAGALHAES (41)	15201180	LUIS EDUARDO MAGALHÃ	3ST400	221	0536780	ELO FUSIVEL 15,0/36,2 KV 2H COBRE	CDA	        3,000	      3,000	0610	0693		               0,000
	B-1206629-SUPR	IEM JUN/25 UTD IBOTIRAMA (41)	15201832	IBOTIRAMA	3ST00C	221	0210450	TRAFO 3F 75KVA 13,8KV 380/220V PLUG VG	CDA	        1,000	      1,000	0610	0640		               0,000
	B-1206629-SUPR	IEM JUN/25 UTD IBOTIRAMA (41)	15201832	IBOTIRAMA	3ST00C	221	0536779	ELO FUSIVEL 15,0/36,2 KV 1H COBRE	CDA	        2,000	      2,000	0610	0640		               0,000
	B-1206629-SUPR	IEM JUN/25 UTD IBOTIRAMA (41)	15201832	IBOTIRAMA	3ST00C	221	0536783	ELO FUSIVEL 15,0/36,2 KV 5H COBRE.	CDA	        3,000	      3,000	0610	0640		               0,000
	B-1206262-SUPR	IEM_CORRET_2025_5_38504	15202173	LUIS EDUARDO MAGALHÃ	3ST400	221	2230076	CABO MLP ALUM XLPE 3X1X35/35MM2 N ISO.	M	      100,000	    100,000	0610	0693		               0,000
	B-1206847-SUPR	IEM_CORRET_2025_5_26349	15202180	LUIS EDUARDO MAGALHÃ	3ST400	221	2300000	ISOLADOR ROLDANA PORC  76,0MM  1350DAN.	CDA	        3,000	      3,000	0610	0693		               0,000
	B-1206847-SUPR	IEM_CORRET_2025_5_26349	15202180	LUIS EDUARDO MAGALHÃ	3ST400	221	2412001	CONETOR PERF  16,0- 95,0/  4,0- 35,0	CDA	        4,000	      4,000	0610	0693		               0,000
	B-1206847-SUPR	IEM_CORRET_2025_5_26349	15202180	LUIS EDUARDO MAGALHÃ	3ST400	221	3417025	ARMACAO SECUN ACO CARB 1 ESTR.150X 110MM	CDA	        1,000	      1,000	0610	0693		               0,000
	B-1206847-SUPR	IEM_CORRET_2025_5_26349	15202180	LUIS EDUARDO MAGALHÃ	3ST400	221	3417035	ARMACAO SECUN ACO CARB 2 ESTR 350X 310MM	CDA	        1,000	      1,000	0610	0693		               0,000
	B-1206847-SUPR	IEM_CORRET_2025_5_26349	15202180	LUIS EDUARDO MAGALHÃ	3ST400	221	3431760	LACO PREF ROLD 35 MM2 AS NI CAL	CDA	        2,000	      2,000	0610	0693		               0,000
	B-1206847-SUPR	IEM_CORRET_2025_5_26349	15202180	LUIS EDUARDO MAGALHÃ	3ST400	221	3480305	PARAFUSO CAB QUAD ACO  16X 200	CDA	        2,000	      2,000	0610	0693		               0,000
	B-1206847-SUPR	IEM_CORRET_2025_5_26349	15202180	LUIS EDUARDO MAGALHÃ	3ST400	221	3493315	ARRUELA LIS QUAD SAE1020 M18	CDA	        2,000	      2,000	0610	0693		               0,000
	B-1206847-SUPR	IEM_CORRET_2025_5_26349	15202181	LUIS EDUARDO MAGALHÃ	3ST400	921	3300012	POSTE CONCRETO DT  9/400 29F	CDA	        1,000	      1,000	0610	0693		               0,000
	B-1206854-SUPR	IEM_CORRET_2025_5_41815	15202187	LUIS EDUARDO MAGALHÃ	3ST400	221	2660000	FITA ISOLANTE -CLASSE A PT 1KV 19MM 10M	CDA	        2,000	      2,000	0610	0693		               0,000
	B-1206854-SUPR	IEM_CORRET_2025_5_41815	15202187	LUIS EDUARDO MAGALHÃ	3ST400	221	2660002	FITA ISOL PVC 19,0MM VERMELHA	CDA	        1,000	      1,000	0610	0693		               0,000
	B-1206854-SUPR	IEM_CORRET_2025_5_41815	15202187	LUIS EDUARDO MAGALHÃ	3ST400	221	2660008	FITA ISOL PVC 19,0MM MARROM	CDA	        1,000	      1,000	0610	0693		               0,000
	B-1206854-SUPR	IEM_CORRET_2025_5_41815	15202189	LUIS EDUARDO MAGALHÃ	3ST400	221	2660026	FITA ISOL. PVC 19MM CINZA	CDA	        1,000	      1,000	0610	0693		               0,000
	B-1206597-SUPR	IEM JUN/25 UTD BARREIRAS (41)	15202799	BARREIRAS	3ST400	921	3310029	CRUZETA CONC RET  2400MM  400DAN	CDA	        4,000	      4,000	0610	0693		               0,000
	B-1206629-SUPR	IEM JUN/25 UTD IBOTIRAMA (41)	15206513	IBOTIRAMA	3ST00C	921	3300152	POSTE CONCRETO DT 11/400 44F	CDA	        1,000	      1,000	0610	0640		               0,000
	B-1206597-SUPR	IEM JUN/25 UTD BARREIRAS (41)	15206740	BARREIRAS	3ST400	221	0401010	PARA-RAIOS RD 34,5KV 10KA	CDA	        3,000	      3,000	0610	0693		               0,000
	B-1206597-SUPR	IEM JUN/25 UTD BARREIRAS (41)	15206740	BARREIRAS	3ST400	221	0536781	ELO FUSIVEL 15,0/36,2 KV 3H COBRE	CDA	        3,000	      3,000	0610	0693		               0,000
	B-1206597-SUPR	IEM JUN/25 UTD BARREIRAS (41)	15206740	BARREIRAS	3ST400	221	2452005	EMENDA PREF COND AL CAA 2/0  QUAIL	CDA	        5,000	      5,000	0610	0693		               0,000
